premise_1,premise_2,inferred,support_count
wheel PartOf skateboard,skateboard HasSubevent injure yourself,wheel HasSubevent injure yourself,1
wheel PartOf skateboard,skateboard HasSubevent fall off skateboard,wheel HasSubevent fall off skateboard,1
wheel PartOf skateboard,skateboard HasSubevent grind rail shit,wheel HasSubevent grind rail shit,1
wheel PartOf skateboard,skateboard HasSubevent fall off,wheel HasSubevent fall off,1
wheel PartOf skateboard,skateboard HasSubevent free mind,wheel HasSubevent free mind,1
wheel PartOf skateboard,skateboard HasSubevent move fast,wheel HasSubevent move fast,1
wheel PartOf skateboard,skateboard HasSubevent go over rough ground,wheel HasSubevent go over rough ground,1
wheel PartOf skateboard,skateboard HasSubevent roll down hill,wheel HasSubevent roll down hill,1
wheel PartOf skateboard,skateboard HasSubevent balance,wheel HasSubevent balance,1
wheel PartOf computer,computer HasSubevent type,wheel HasSubevent type,1
wheel PartOf barack obama,barack obama HasSubevent sweat,wheel HasSubevent sweat,1
wheel PartOf barack obama,barack obama HasSubevent smile,wheel HasSubevent smile,1
draw PartOf patent,patent HasSubevent protect intellectual property,draw HasSubevent protect intellectual property,1
fin PartOf fish,fish HasSubevent wait,fin HasSubevent wait,1
fin PartOf fish,fish HasSubevent catch big,fin HasSubevent catch big,1
fin PartOf fish,fish HasSubevent cast line,fin HasSubevent cast line,1
fin PartOf fish,fish HasSubevent hold onto fish pole,fin HasSubevent hold onto fish pole,1
fin PartOf fish,fish HasSubevent use lure,fin HasSubevent use lure,1
fin PartOf fish,fish HasSubevent catch shark,fin HasSubevent catch shark,1
fin PartOf fish,fish HasSubevent clean fish,fin HasSubevent clean fish,1
fin PartOf fish,fish HasSubevent commune nature,fin HasSubevent commune nature,1
fin PartOf fish,fish HasSubevent put worm hook,fin HasSubevent put worm hook,1
fin PartOf fish,fish HasSubevent cast rod,fin HasSubevent cast rod,1
fin PartOf fish,fish HasSubevent become bore,fin HasSubevent become bore,1
fin PartOf fish,fish HasSubevent fish take bait,fin HasSubevent fish take bait,1
fin PartOf fish,fish HasSubevent bait hook human remain,fin HasSubevent bait hook human remain,1
fin PartOf fish,fish HasSubevent will wait,fin HasSubevent will wait,1
fin PartOf fish,fish HasSubevent cast out reel,fin HasSubevent cast out reel,1
fin PartOf fish,fish HasSubevent cast,fin HasSubevent cast,1
fin PartOf fish,fish HasSubevent need bait lue fish,fin HasSubevent need bait lue fish,1
fin PartOf fish,fish HasSubevent drink beer,fin HasSubevent drink beer,1
fin PartOf fish,fish HasSubevent look information,fin HasSubevent look information,1
fin PartOf fish,fish HasSubevent put live bait hook,fin HasSubevent put live bait hook,1
fin PartOf fish,fish HasSubevent think,fin HasSubevent think,1
fin PartOf fish,fish HasSubevent catch dinner,fin HasSubevent catch dinner,1
fin PartOf fish,fish HasSubevent fall water,fin HasSubevent fall water,1
fin PartOf fish,fish HasSubevent fish see bait,fin HasSubevent fish see bait,1
fin PartOf fish,fish HasSubevent put hip boot,fin HasSubevent put hip boot,1
fin PartOf fish,fish HasSubevent smoke,fin HasSubevent smoke,1
fin PartOf fish,fish HasSubevent wade water,fin HasSubevent wade water,1
fin PartOf fish,fish HasSubevent untangle line,fin HasSubevent untangle line,1
fin PartOf fish,fish HasSubevent pack fish ice,fin HasSubevent pack fish ice,1
fin PartOf fish,fish HasSubevent fry fish,fin HasSubevent fry fish,1
fin PartOf fish,fish HasSubevent stare water,fin HasSubevent stare water,1
fin PartOf fish,fish HasSubevent ride boat,fin HasSubevent ride boat,1
fin PartOf fish,fish HasSubevent sit quietly,fin HasSubevent sit quietly,1
fin PartOf fish,fish HasSubevent choose fly,fin HasSubevent choose fly,1
fin PartOf fish,fish HasSubevent talk companion,fin HasSubevent talk companion,1
fin PartOf fish,fish HasSubevent cast fish line,fin HasSubevent cast fish line,1
fin PartOf fish,fish HasSubevent loose hook,fin HasSubevent loose hook,1
fin PartOf fish,fish HasSubevent lose hook,fin HasSubevent lose hook,1
fin PartOf fish,fish HasSubevent peer water,fin HasSubevent peer water,1
fin PartOf fish,fish HasSubevent stare distance,fin HasSubevent stare distance,1
fin PartOf fish,fish HasSubevent lose bate,fin HasSubevent lose bate,1
pickle PartOf diet,diet HasSubevent avoid certain food,pickle HasSubevent avoid certain food,1
green vegetable PartOf meal,meal HasSubevent want tea,green vegetable HasSubevent want tea,1
green vegetable PartOf meal,meal HasSubevent eat side dish,green vegetable HasSubevent eat side dish,1
green vegetable PartOf meal,meal HasSubevent pick up spoon,green vegetable HasSubevent pick up spoon,1
tail PartOf cat,cat HasSubevent laugh,tail HasSubevent laugh,1
tail PartOf cat,cat HasSubevent entertainment,tail HasSubevent entertainment,1
tail PartOf fish,fish HasSubevent wait,tail HasSubevent wait,1
tail PartOf fish,fish HasSubevent catch big,tail HasSubevent catch big,1
tail PartOf fish,fish HasSubevent cast line,tail HasSubevent cast line,1
tail PartOf fish,fish HasSubevent hold onto fish pole,tail HasSubevent hold onto fish pole,1
tail PartOf fish,fish HasSubevent use lure,tail HasSubevent use lure,1
tail PartOf fish,fish HasSubevent catch shark,tail HasSubevent catch shark,1
tail PartOf fish,fish HasSubevent clean fish,tail HasSubevent clean fish,1
tail PartOf fish,fish HasSubevent commune nature,tail HasSubevent commune nature,1
tail PartOf fish,fish HasSubevent put worm hook,tail HasSubevent put worm hook,1
tail PartOf fish,fish HasSubevent cast rod,tail HasSubevent cast rod,1
tail PartOf fish,fish HasSubevent become bore,tail HasSubevent become bore,1
tail PartOf fish,fish HasSubevent fish take bait,tail HasSubevent fish take bait,1
tail PartOf fish,fish HasSubevent bait hook human remain,tail HasSubevent bait hook human remain,1
tail PartOf fish,fish HasSubevent will wait,tail HasSubevent will wait,1
tail PartOf fish,fish HasSubevent cast out reel,tail HasSubevent cast out reel,1
tail PartOf fish,fish HasSubevent cast,tail HasSubevent cast,1
tail PartOf fish,fish HasSubevent need bait lue fish,tail HasSubevent need bait lue fish,1
tail PartOf fish,fish HasSubevent drink beer,tail HasSubevent drink beer,1
tail PartOf fish,fish HasSubevent look information,tail HasSubevent look information,1
tail PartOf fish,fish HasSubevent put live bait hook,tail HasSubevent put live bait hook,1
tail PartOf fish,fish HasSubevent think,tail HasSubevent think,1
tail PartOf fish,fish HasSubevent catch dinner,tail HasSubevent catch dinner,1
tail PartOf fish,fish HasSubevent fall water,tail HasSubevent fall water,1
tail PartOf fish,fish HasSubevent fish see bait,tail HasSubevent fish see bait,1
tail PartOf fish,fish HasSubevent put hip boot,tail HasSubevent put hip boot,1
tail PartOf fish,fish HasSubevent smoke,tail HasSubevent smoke,1
tail PartOf fish,fish HasSubevent wade water,tail HasSubevent wade water,1
tail PartOf fish,fish HasSubevent untangle line,tail HasSubevent untangle line,1
tail PartOf fish,fish HasSubevent pack fish ice,tail HasSubevent pack fish ice,1
tail PartOf fish,fish HasSubevent fry fish,tail HasSubevent fry fish,1
tail PartOf fish,fish HasSubevent stare water,tail HasSubevent stare water,1
tail PartOf fish,fish HasSubevent ride boat,tail HasSubevent ride boat,1
tail PartOf fish,fish HasSubevent sit quietly,tail HasSubevent sit quietly,1
tail PartOf fish,fish HasSubevent choose fly,tail HasSubevent choose fly,1
tail PartOf fish,fish HasSubevent talk companion,tail HasSubevent talk companion,1
tail PartOf fish,fish HasSubevent cast fish line,tail HasSubevent cast fish line,1
tail PartOf fish,fish HasSubevent loose hook,tail HasSubevent loose hook,1
tail PartOf fish,fish HasSubevent lose hook,tail HasSubevent lose hook,1
tail PartOf fish,fish HasSubevent peer water,tail HasSubevent peer water,1
tail PartOf fish,fish HasSubevent stare distance,tail HasSubevent stare distance,1
tail PartOf fish,fish HasSubevent lose bate,tail HasSubevent lose bate,1
pod PartOf plant,plant HasSubevent want grow,pod HasSubevent want grow,1
suture PartOf plant,plant HasSubevent want grow,suture HasSubevent want grow,1
manhattan PartOf new york,new york HasSubevent explore city,manhattan HasSubevent explore city,1
manhattan PartOf new york,new york HasSubevent take picture,manhattan HasSubevent take picture,1
manhattan PartOf new york,new york HasSubevent see statue liberty,manhattan HasSubevent see statue liberty,1
manhattan PartOf new york,new york HasSubevent watch musical,manhattan HasSubevent watch musical,1
bike PartOf dog,dog HasSubevent pee against tree,bike HasSubevent pee against tree,1
six string PartOf piano,piano HasSubevent fun,six string HasSubevent fun,1
monitor PartOf computer,computer HasSubevent type,monitor HasSubevent type,1
monitor PartOf dog,dog HasSubevent pee against tree,monitor HasSubevent pee against tree,1
keyboard PartOf piano,piano HasSubevent fun,keyboard HasSubevent fun,1
lamp PartOf dog,dog HasSubevent pee against tree,lamp HasSubevent pee against tree,1
employee PartOf company,company HasSubevent make eat,employee HasSubevent make eat,1
doorway PartOf dog,dog HasSubevent pee against tree,doorway HasSubevent pee against tree,1
spring PartOf watch,watch HasSubevent watch,spring HasSubevent watch,1
spring PartOf watch,watch HasSubevent spellbind,spring HasSubevent spellbind,1
plumb PartOf bath,bath HasSubevent get soapy,plumb HasSubevent get soapy,1
plumb PartOf bath,bath HasSubevent smell better,plumb HasSubevent smell better,1
plumb PartOf bath,bath HasSubevent turn water,plumb HasSubevent turn water,1
plumb PartOf bath,bath HasSubevent fill bathtub warm water,plumb HasSubevent fill bathtub warm water,1
plumb PartOf bath,bath HasSubevent use bubble mix,plumb HasSubevent use bubble mix,1
plumb PartOf bath,bath HasSubevent wash hair,plumb HasSubevent wash hair,1
plumb PartOf bath,bath HasSubevent put water tub,plumb HasSubevent put water tub,1
plumb PartOf bath,bath HasSubevent not dirty anymore,plumb HasSubevent not dirty anymore,1
plumb PartOf bath,bath HasSubevent slip fall,plumb HasSubevent slip fall,1
plumb PartOf bath,bath HasSubevent wash behind ear,plumb HasSubevent wash behind ear,1
plumb PartOf bath,bath HasSubevent notice finger wrinkle,plumb HasSubevent notice finger wrinkle,1
plumb PartOf bath,bath HasSubevent water get dirty,plumb HasSubevent water get dirty,1
plumb PartOf bath,bath HasSubevent lay,plumb HasSubevent lay,1
plumb PartOf bath,bath HasSubevent skin wrinkle up,plumb HasSubevent skin wrinkle up,1
plumb PartOf bath,bath HasSubevent cleaner,plumb HasSubevent cleaner,1
plumb PartOf bath,bath HasSubevent use bubble,plumb HasSubevent use bubble,1
plumb PartOf bath,bath HasSubevent might clean,plumb HasSubevent might clean,1
plumb PartOf bath,bath HasSubevent play water,plumb HasSubevent play water,1
plumb PartOf bath,bath HasSubevent use water soap,plumb HasSubevent use water soap,1
plumb PartOf bath,bath HasSubevent slip soap,plumb HasSubevent slip soap,1
plumb PartOf bath,bath HasSubevent use soap clean away dirt,plumb HasSubevent use soap clean away dirt,1
plumb PartOf bath,bath HasSubevent slip,plumb HasSubevent slip,1
plumb PartOf bath,bath HasSubevent get soap eye,plumb HasSubevent get soap eye,1
plumb PartOf bath,bath HasSubevent fuck,plumb HasSubevent fuck,1
plumb PartOf bath,bath HasSubevent touch myself,plumb HasSubevent touch myself,1
plumb PartOf bath,bath HasSubevent masterbate,plumb HasSubevent masterbate,1
plumb PartOf bath,bath HasSubevent lather up soap,plumb HasSubevent lather up soap,1
plumb PartOf bath,bath HasSubevent jack off,plumb HasSubevent jack off,1
plumb PartOf bath,bath HasSubevent water cold,plumb HasSubevent water cold,1
plumb PartOf bath,bath HasSubevent read,plumb HasSubevent read,1
plumb PartOf bath,bath HasSubevent slip tub,plumb HasSubevent slip tub,1
plumb PartOf bath,bath HasSubevent drop soap,plumb HasSubevent drop soap,1
plumb PartOf bath,bath HasSubevent skin pucker,plumb HasSubevent skin pucker,1
plumb PartOf bath,bath HasSubevent body become clean,plumb HasSubevent body become clean,1
plumb PartOf bath,bath HasSubevent read newspaper,plumb HasSubevent read newspaper,1
plumb PartOf bath,bath HasSubevent fill tub warm water,plumb HasSubevent fill tub warm water,1
plumb PartOf bath,bath HasSubevent sing,plumb HasSubevent sing,1
plumb PartOf bath,bath HasSubevent time yourself,plumb HasSubevent time yourself,1
plumb PartOf bath,bath HasSubevent eye up down,plumb HasSubevent eye up down,1
plumb PartOf bath,bath HasSubevent long hair,plumb HasSubevent long hair,1
plumb PartOf bath,bath HasSubevent sex,plumb HasSubevent sex,1
endocarp PartOf plant,plant HasSubevent want grow,endocarp HasSubevent want grow,1
potato PartOf plant,plant HasSubevent want grow,potato HasSubevent want grow,1
suffer PartOf war,war HasSubevent fewer person world,suffer HasSubevent fewer person world,1
membrane PartOf plant,plant HasSubevent want grow,membrane HasSubevent want grow,1
feel PartOf sex,sex HasSubevent fun,feel HasSubevent fun,1
feel PartOf sex,sex HasSubevent heavy breathe,feel HasSubevent heavy breathe,1
feel PartOf sex,sex HasSubevent pregnancy,feel HasSubevent pregnancy,1
feel PartOf sex,sex HasSubevent person perspire,feel HasSubevent person perspire,1
feel PartOf sex,sex HasSubevent kiss partner,feel HasSubevent kiss partner,1
feel PartOf sex,sex HasSubevent rub partner clitoris,feel HasSubevent rub partner clitoris,1
feel PartOf sex,sex HasSubevent whisper sweet nothing other,feel HasSubevent whisper sweet nothing other,1
feel PartOf sex,sex HasSubevent change position,feel HasSubevent change position,1
feel PartOf sex,sex HasSubevent eat sandwich,feel HasSubevent eat sandwich,1
feel PartOf sex,sex HasSubevent call out wrong person name,feel HasSubevent call out wrong person name,1
feel PartOf sex,sex HasSubevent pee other,feel HasSubevent pee other,1
feel PartOf sex,sex HasSubevent touch other,feel HasSubevent touch other,1
feel PartOf sex,sex HasSubevent kiss other,feel HasSubevent kiss other,1
feel PartOf sex,sex HasSubevent laugh,feel HasSubevent laugh,1
feel PartOf sex,sex HasSubevent moan,feel HasSubevent moan,1
feel PartOf sex,sex HasSubevent climax,feel HasSubevent climax,1
feel PartOf sex,sex HasSubevent reach orgasm,feel HasSubevent reach orgasm,1
feel PartOf sex,sex HasSubevent fall down,feel HasSubevent fall down,1
feel PartOf sex,sex HasSubevent cunnilingus,feel HasSubevent cunnilingus,1
feel PartOf sex,sex HasSubevent smile,feel HasSubevent smile,1
feel PartOf sex,sex HasSubevent run,feel HasSubevent run,1
feel PartOf sex,sex HasSubevent think swordfishdatum,feel HasSubevent think swordfishdatum,1
feel PartOf sex,sex HasSubevent release fluid,feel HasSubevent release fluid,1
stalk PartOf plant,plant HasSubevent want grow,stalk HasSubevent want grow,1
loss PartOf war,war HasSubevent fewer person world,loss HasSubevent fewer person world,1
display PartOf computer,computer HasSubevent type,display HasSubevent type,1
claw PartOf hammer,hammer HasSubevent everth look like nail,claw HasSubevent everth look like nail,1
claw PartOf hammer,hammer HasSubevent hit thumb,claw HasSubevent hit thumb,1
drain PartOf shower,shower HasSubevent telephone may ring,drain HasSubevent telephone may ring,1
drain PartOf shower,shower HasSubevent slip wet tile,drain HasSubevent slip wet tile,1
drain PartOf shower,shower HasSubevent use soap,drain HasSubevent use soap,1
drain PartOf shower,shower HasSubevent drop soap,drain HasSubevent drop soap,1
drain PartOf shower,shower HasSubevent run out hot water,drain HasSubevent run out hot water,1
drain PartOf shower,shower HasSubevent shampoo hair,drain HasSubevent shampoo hair,1
drain PartOf shower,shower HasSubevent boner,drain HasSubevent boner,1
drain PartOf shower,shower HasSubevent sing,drain HasSubevent sing,1
drain PartOf shower,shower HasSubevent body wet,drain HasSubevent body wet,1
drain PartOf shower,shower HasSubevent slip fall,drain HasSubevent slip fall,1
drain PartOf shower,shower HasSubevent shampoo eye,drain HasSubevent shampoo eye,1
drain PartOf shower,shower HasSubevent put soap body,drain HasSubevent put soap body,1
drain PartOf shower,shower HasSubevent pee,drain HasSubevent pee,1
drain PartOf shower,shower HasSubevent bacome clean,drain HasSubevent bacome clean,1
drain PartOf shower,shower HasSubevent slip soap,drain HasSubevent slip soap,1
drain PartOf shower,shower HasSubevent may slip,drain HasSubevent may slip,1
drain PartOf shower,shower HasSubevent wash myself,drain HasSubevent wash myself,1
drain PartOf shower,shower HasSubevent lather,drain HasSubevent lather,1
drain PartOf shower,shower HasSubevent room get steamy,drain HasSubevent room get steamy,1
drain PartOf shower,shower HasSubevent bathroom get fill steam,drain HasSubevent bathroom get fill steam,1
drain PartOf shower,shower HasSubevent mirror fog over steam,drain HasSubevent mirror fog over steam,1
drain PartOf shower,shower HasSubevent fire alarm go off,drain HasSubevent fire alarm go off,1
drain PartOf shower,shower HasSubevent smoke detector trigger,drain HasSubevent smoke detector trigger,1
drain PartOf shower,shower HasSubevent room warm steam,drain HasSubevent room warm steam,1
drain PartOf shower,shower HasSubevent look out through window,drain HasSubevent look out through window,1
drain PartOf shower,shower HasSubevent turn ceiling fan,drain HasSubevent turn ceiling fan,1
drain PartOf shower,shower HasSubevent dirty water flow drain,drain HasSubevent dirty water flow drain,1
drain PartOf shower,shower HasSubevent grime stay wall,drain HasSubevent grime stay wall,1
drain PartOf shower,shower HasSubevent clean shower become necessary,drain HasSubevent clean shower become necessary,1
drain PartOf shower,shower HasSubevent sound level high,drain HasSubevent sound level high,1
drain PartOf shower,shower HasSubevent sing sound better shower,drain HasSubevent sing sound better shower,1
drain PartOf shower,shower HasSubevent rinse hair,drain HasSubevent rinse hair,1
drain PartOf shower,shower HasSubevent shampoo,drain HasSubevent shampoo,1
drain PartOf shower,shower HasSubevent use washrag,drain HasSubevent use washrag,1
drain PartOf shower,shower HasSubevent use washcloth,drain HasSubevent use washcloth,1
drain PartOf shower,shower HasSubevent rush yourself ready,drain HasSubevent rush yourself ready,1
drain PartOf shower,shower HasSubevent keep balance difficult,drain HasSubevent keep balance difficult,1
drain PartOf shower,shower HasSubevent wear shower cap,drain HasSubevent wear shower cap,1
drain PartOf shower,shower HasSubevent rinse mouth tooth,drain HasSubevent rinse mouth tooth,1
drain PartOf shower,shower HasSubevent soap body,drain HasSubevent soap body,1
drain PartOf shower,shower HasSubevent luxuriate,drain HasSubevent luxuriate,1
drain PartOf shower,shower HasSubevent revel warmth,drain HasSubevent revel warmth,1
drain PartOf shower,shower HasSubevent water get outside shower,drain HasSubevent water get outside shower,1
drain PartOf shower,shower HasSubevent shower off sand,drain HasSubevent shower off sand,1
drain PartOf shower,shower HasSubevent not bathtub,drain HasSubevent not bathtub,1
drain PartOf shower,shower HasSubevent phone ring,drain HasSubevent phone ring,1
drain PartOf shower,shower HasSubevent slip shower floor,drain HasSubevent slip shower floor,1
drain PartOf shower,shower HasSubevent wash leg,drain HasSubevent wash leg,1
drain PartOf shower,shower HasSubevent masturbate,drain HasSubevent masturbate,1
drain PartOf shower,shower HasSubevent rinse off,drain HasSubevent rinse off,1
drain PartOf shower,shower HasSubevent time yourself,drain HasSubevent time yourself,1
right hand PartOf person,person HasSubevent crave eat sweet,right hand HasSubevent crave eat sweet,1
right hand PartOf person,person HasSubevent gun fight quick win,right hand HasSubevent gun fight quick win,1
stapler PartOf dog,dog HasSubevent pee against tree,stapler HasSubevent pee against tree,1
altar PartOf church,church HasSubevent confess sin,altar HasSubevent confess sin,1
dictionary PartOf dog,dog HasSubevent pee against tree,dictionary HasSubevent pee against tree,1
chest PartOf person,person HasSubevent crave eat sweet,chest HasSubevent crave eat sweet,1
chest PartOf person,person HasSubevent gun fight quick win,chest HasSubevent gun fight quick win,1
statue libery PartOf new york,new york HasSubevent explore city,statue libery HasSubevent explore city,1
statue libery PartOf new york,new york HasSubevent take picture,statue libery HasSubevent take picture,1
statue libery PartOf new york,new york HasSubevent see statue liberty,statue libery HasSubevent see statue liberty,1
statue libery PartOf new york,new york HasSubevent watch musical,statue libery HasSubevent watch musical,1
glass water PartOf dog,dog HasSubevent pee against tree,glass water HasSubevent pee against tree,1
keyhole PartOf door,door HasSubevent fun,keyhole HasSubevent fun,1
noun PartOf language,language HasSubevent think,noun HasSubevent think,1
yawn PartOf go bed,go bed HasSubevent snore,yawn HasSubevent snore,1
yawn PartOf go bed,go bed HasSubevent think sex,yawn HasSubevent think sex,1
yawn PartOf go bed,go bed HasSubevent get change,yawn HasSubevent get change,1
yawn PartOf go bed,go bed HasSubevent put pajamas,yawn HasSubevent put pajamas,1
yawn PartOf go bed,go bed HasSubevent dream,yawn HasSubevent dream,1
yawn PartOf go bed,go bed HasSubevent brust tooth,yawn HasSubevent brust tooth,1
yawn PartOf go bed,go bed HasSubevent change clothe,yawn HasSubevent change clothe,1
yawn PartOf go bed,go bed HasSubevent set alarm,yawn HasSubevent set alarm,1
yawn PartOf go bed,go bed HasSubevent cover yourself blanket,yawn HasSubevent cover yourself blanket,1
yawn PartOf go bed,go bed HasSubevent bad dream,yawn HasSubevent bad dream,1
yawn PartOf go bed,go bed HasSubevent turn light,yawn HasSubevent turn light,1
yawn PartOf go bed,go bed HasSubevent masturbate,yawn HasSubevent masturbate,1
yawn PartOf go bed,go bed HasSubevent make love,yawn HasSubevent make love,1
yawn PartOf go bed,go bed HasSubevent change pajamas,yawn HasSubevent change pajamas,1
yawn PartOf go bed,go bed HasSubevent phone ring,yawn HasSubevent phone ring,1
yawn PartOf go bed,go bed HasSubevent put warm sock,yawn HasSubevent put warm sock,1
yawn PartOf go bed,go bed HasSubevent put sock,yawn HasSubevent put sock,1
yawn PartOf go bed,go bed HasSubevent take pill,yawn HasSubevent take pill,1
yawn PartOf go bed,go bed HasSubevent trip dark,yawn HasSubevent trip dark,1
yawn PartOf go bed,go bed HasSubevent make sweet love,yawn HasSubevent make sweet love,1
yawn PartOf go bed,go bed HasSubevent pull down cover,yawn HasSubevent pull down cover,1
yawn PartOf go bed,go bed HasSubevent time yourself,yawn HasSubevent time yourself,1
yawn PartOf go bed,go bed HasSubevent nintendo wius,yawn HasSubevent nintendo wius,1
yawn PartOf go bed,go bed HasSubevent kite,yawn HasSubevent kite,1
yawn PartOf go bed,go bed HasSubevent hyphy,yawn HasSubevent hyphy,1
yawn PartOf go bed,go bed HasSubevent skateboard,yawn HasSubevent skateboard,1
yawn PartOf go bed,go bed HasSubevent beatbox,yawn HasSubevent beatbox,1
yawn PartOf go bed,go bed HasSubevent spray paint grafitti,yawn HasSubevent spray paint grafitti,1
yawn PartOf go bed,go bed HasSubevent talk phone,yawn HasSubevent talk phone,1
yawn PartOf go bed,go bed HasSubevent library,yawn HasSubevent library,1
yawn PartOf go bed,go bed HasSubevent play guitar,yawn HasSubevent play guitar,1
yawn PartOf go bed,go bed HasSubevent rubber duck,yawn HasSubevent rubber duck,1
yawn PartOf go bed,go bed HasSubevent jump rope,yawn HasSubevent jump rope,1
yawn PartOf go bed,go bed HasSubevent saxophone,yawn HasSubevent saxophone,1
yawn PartOf go bed,go bed HasSubevent radio-control helicopter,yawn HasSubevent radio-control helicopter,1
yawn PartOf go bed,go bed HasSubevent hochey,yawn HasSubevent hochey,1
yawn PartOf go bed,go bed HasSubevent guitar,yawn HasSubevent guitar,1
hull PartOf boat,boat HasSubevent safety important,hull HasSubevent safety important,1
hull PartOf plant,plant HasSubevent want grow,hull HasSubevent want grow,1
competition PartOf sport,sport HasSubevent fall down,competition HasSubevent fall down,1
competition PartOf play poker,play poker HasSubevent ante up,competition HasSubevent ante up,1
competition PartOf play poker,play poker HasSubevent call,competition HasSubevent call,1
competition PartOf play poker,play poker HasSubevent raise,competition HasSubevent raise,1
competition PartOf play poker,play poker HasSubevent eat peanut,competition HasSubevent eat peanut,1
competition PartOf play poker,play poker HasSubevent win money,competition HasSubevent win money,1
competition PartOf play poker,play poker HasSubevent lose shirt,competition HasSubevent lose shirt,1
competition PartOf play poker,play poker HasSubevent win bet,competition HasSubevent win bet,1
competition PartOf play poker,play poker HasSubevent win pot,competition HasSubevent win pot,1
competition PartOf play poker,play poker HasSubevent shuffle card,competition HasSubevent shuffle card,1
competition PartOf play poker,play poker HasSubevent win lot money,competition HasSubevent win lot money,1
competition PartOf play poker,play poker HasSubevent draw bust flush,competition HasSubevent draw bust flush,1
competition PartOf play poker,play poker HasSubevent earn loose money,competition HasSubevent earn loose money,1
competition PartOf play poker,play poker HasSubevent gamble,competition HasSubevent gamble,1
competition PartOf play poker,play poker HasSubevent ante,competition HasSubevent ante,1
competition PartOf play poker,play poker HasSubevent hold card,competition HasSubevent hold card,1
competition PartOf play poker,play poker HasSubevent deal card,competition HasSubevent deal card,1
competition PartOf play poker,play poker HasSubevent might win,competition HasSubevent might win,1
competition PartOf play poker,play poker HasSubevent cheat,competition HasSubevent cheat,1
competition PartOf play poker,play poker HasSubevent lose,competition HasSubevent lose,1
competition PartOf play poker,play poker HasSubevent get naked,competition HasSubevent get naked,1
competition PartOf play poker,play poker HasSubevent deal,competition HasSubevent deal,1
competition PartOf play poker,play poker HasSubevent buy chip,competition HasSubevent buy chip,1
competition PartOf play poker,play poker HasSubevent choose table,competition HasSubevent choose table,1
competition PartOf play poker,play poker HasSubevent choose game,competition HasSubevent choose game,1
competition PartOf play poker,play poker HasSubevent count money,competition HasSubevent count money,1
competition PartOf play poker,play poker HasSubevent watch mannerism,competition HasSubevent watch mannerism,1
competition PartOf play poker,play poker HasSubevent evaluate hand,competition HasSubevent evaluate hand,1
competition PartOf play poker,play poker HasSubevent evaluate opponent hand,competition HasSubevent evaluate opponent hand,1
competition PartOf play poker,play poker HasSubevent calculate chance,competition HasSubevent calculate chance,1
competition PartOf play poker,play poker HasSubevent know odds,competition HasSubevent know odds,1
competition PartOf play poker,play poker HasSubevent choose club,competition HasSubevent choose club,1
competition PartOf play poker,play poker HasSubevent watch card deal,competition HasSubevent watch card deal,1
competition PartOf play poker,play poker HasSubevent stay alert,competition HasSubevent stay alert,1
competition PartOf play poker,play poker HasSubevent act turn,competition HasSubevent act turn,1
competition PartOf play poker,play poker HasSubevent wait turn act,competition HasSubevent wait turn act,1
competition PartOf play poker,play poker HasSubevent listen carefully,competition HasSubevent listen carefully,1
competition PartOf play poker,play poker HasSubevent figure out person think,competition HasSubevent figure out person think,1
competition PartOf play poker,play poker HasSubevent tell truth lie,competition HasSubevent tell truth lie,1
competition PartOf play poker,play poker HasSubevent understand mental process others,competition HasSubevent understand mental process others,1
competition PartOf play poker,play poker HasSubevent read person,competition HasSubevent read person,1
competition PartOf play poker,play poker HasSubevent read card,competition HasSubevent read card,1
competition PartOf play poker,play poker HasSubevent read situation,competition HasSubevent read situation,1
competition PartOf play poker,play poker HasSubevent make good decision,competition HasSubevent make good decision,1
competition PartOf play poker,play poker HasSubevent take risk money,competition HasSubevent take risk money,1
competition PartOf play poker,play poker HasSubevent watch luck play hand,competition HasSubevent watch luck play hand,1
competition PartOf play poker,play poker HasSubevent stay control,competition HasSubevent stay control,1
competition PartOf play poker,play poker HasSubevent avoid go tilt,competition HasSubevent avoid go tilt,1
competition PartOf play poker,play poker HasSubevent know call,competition HasSubevent know call,1
competition PartOf play poker,play poker HasSubevent know raise,competition HasSubevent know raise,1
competition PartOf play poker,play poker HasSubevent know fold,competition HasSubevent know fold,1
competition PartOf play poker,play poker HasSubevent know act,competition HasSubevent know act,1
competition PartOf play poker,play poker HasSubevent handle chip,competition HasSubevent handle chip,1
competition PartOf play poker,play poker HasSubevent handle card,competition HasSubevent handle card,1
competition PartOf play poker,play poker HasSubevent think,competition HasSubevent think,1
competition PartOf play poker,play poker HasSubevent play hand time,competition HasSubevent play hand time,1
competition PartOf play poker,play poker HasSubevent concentrate,competition HasSubevent concentrate,1
competition PartOf play poker,play poker HasSubevent sit,competition HasSubevent sit,1
competition PartOf play poker,play poker HasSubevent look hole card,competition HasSubevent look hole card,1
competition PartOf play poker,play poker HasSubevent pay,competition HasSubevent pay,1
competition PartOf play poker,play poker HasSubevent eat,competition HasSubevent eat,1
competition PartOf play poker,play poker HasSubevent drink,competition HasSubevent drink,1
competition PartOf play poker,play poker HasSubevent keep wit,competition HasSubevent keep wit,1
competition PartOf play poker,play poker HasSubevent watch cheater,competition HasSubevent watch cheater,1
competition PartOf play poker,play poker HasSubevent play role,competition HasSubevent play role,1
competition PartOf play poker,play poker HasSubevent fool player,competition HasSubevent fool player,1
